"","ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"10088",11236846,"JB160135","02/21/2018 01:40:00 PM","024XX S DRAKE AVE","1121","DECEPTIVE PRACTICE","COUNTERFEITING DOCUMENT","GROCERY FOOD STORE",FALSE,FALSE,"1024","010",22,30,"10",1153093,1887465,2018,"05/04/2018 03:51:04 PM",41.847051861,-87.713642459,"(41.847051861, -87.713642459)"
"10089",11480914,"JB481246","10/19/2018 06:55:00 AM","037XX W LELAND AVE","1365","CRIMINAL TRESPASS","TO RESIDENCE","APARTMENT",FALSE,TRUE,"1723","017",35,14,"26",1150627,1930973,2018,"10/26/2018 04:09:33 PM",41.966490488,-87.72155391,"(41.966490488, -87.72155391)"
"10090",11408520,"JB386116","08/09/2018 12:49:00 PM","032XX W 15TH ST","0320","ROBBERY","STRONGARM - NO WEAPON","SIDEWALK",FALSE,FALSE,"1022","010",24,29,"03",1155165,1892530,2018,"08/16/2018 04:02:38 PM",41.860909516,-87.705902374,"(41.860909516, -87.705902374)"
"10091",11431853,"JB416158","08/31/2018 09:31:00 AM","038XX W DIVISION ST","0560","ASSAULT","SIMPLE","TAVERN/LIQUOR STORE",FALSE,FALSE,"1112","011",27,23,"08A",1150354,1907724,2018,"09/07/2018 04:00:05 PM",41.902698633,-87.723166088,"(41.902698633, -87.723166088)"
"10092",11410763,"JB389297","08/11/2018 05:36:00 PM","020XX S STATE ST","1330","CRIMINAL TRESPASS","TO LAND","CHA APARTMENT",TRUE,FALSE,"0131","001",3,33,"26",1176640,1890530,2018,"08/18/2018 03:57:27 PM",41.854963672,-87.627133239,"(41.854963672, -87.627133239)"
"10093",11489165,"JB492141","10/26/2018 10:00:00 PM","082XX S VINCENNES AVE","0890","THEFT","FROM BUILDING","BAR OR TAVERN",FALSE,FALSE,"0622","006",21,44,"06",1174608,1850348,2018,"11/02/2018 04:18:21 PM",41.744745858,-87.635788345,"(41.744745858, -87.635788345)"
"10094",11487309,"JB489504","10/25/2018 11:20:00 AM","033XX W NORTH AVE","0560","ASSAULT","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,"1422","014",26,23,"08A",1153712,1910433,2018,"11/01/2018 04:12:18 PM",41.910066171,-87.71075927,"(41.910066171, -87.71075927)"
"10095",11436456,"JB422431","09/04/2018 07:54:00 PM","0000X S CICERO AVE","2024","NARCOTICS","POSS: HEROIN(WHITE)","ALLEY",TRUE,FALSE,"1533","015",28,25,"18",1144393,1899501,2018,"09/11/2018 04:02:09 PM",41.88024803,-87.745269129,"(41.88024803, -87.745269129)"
"10096",11511683,"JB521762","11/19/2018 01:10:00 PM","057XX S SHIELDS AVE","0460","BATTERY","SIMPLE","PARK PROPERTY",FALSE,FALSE,"0711","007",20,68,"08B",1174946,1867025,2018,"11/26/2018 04:16:31 PM",41.79050194,-87.634053068,"(41.79050194, -87.634053068)"
"10097",11308443,"JB254780","05/01/2018 12:21:00 PM","054XX S KEDZIE AVE","0860","THEFT","RETAIL THEFT","DRUG STORE",TRUE,FALSE,"0923","009",14,63,"06",1155977,1868216,2018,"05/10/2018 03:46:13 PM",41.794172544,-87.70357593,"(41.794172544, -87.70357593)"
"10098",11340609,"JB297285","06/07/2018 04:33:00 PM","079XX S PERRY AVE","0820","THEFT","$500 AND UNDER","SMALL RETAIL STORE",TRUE,FALSE,"0623","006",17,44,"06",1176983,1852448,2018,"06/14/2018 04:02:30 PM",41.75045535,-87.627022901,"(41.75045535, -87.627022901)"
"10099",11389490,"JB361924","07/23/2018 03:26:00 PM","008XX N MICHIGAN AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE",FALSE,FALSE,"1833","018",42,8,"06",1177338,1906160,2018,"07/30/2018 03:52:24 PM",41.897837503,-87.624097243,"(41.897837503, -87.624097243)"
"10100",11448178,"JB437854","09/16/2018 12:20:00 PM","002XX N FRANCISCO AVE","0810","THEFT","OVER $500","RESIDENTIAL YARD (FRONT/BACK)",FALSE,FALSE,"1222","012",2,27,"06",1157022,1901251,2018,"09/23/2018 04:00:24 PM",41.884803377,-87.698849071,"(41.884803377, -87.698849071)"
"10101",11345669,"JB302762","06/07/2018 07:15:00 PM","035XX N CENTRAL AVE","0460","BATTERY","SIMPLE","SMALL RETAIL STORE",FALSE,FALSE,"1633","016",38,15,"08B",1138390,1923189,2018,"06/20/2018 03:58:11 PM",41.945361403,-87.766737201,"(41.945361403, -87.766737201)"
"10102",11287805,"JB227420","04/14/2018 10:30:00 PM","094XX S BISHOP ST","0820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,"2222","022",21,73,"06",1168320,1842238,2018,"05/04/2018 03:51:04 PM",41.722628403,-87.659061234,"(41.722628403, -87.659061234)"
"10103",11343828,"JB300079","06/09/2018 05:50:00 PM","046XX N BROADWAY","0560","ASSAULT","SIMPLE","CTA STATION",FALSE,TRUE,"1913","019",46,3,"08A",1167942,1930944,2018,"06/20/2018 03:58:11 PM",41.966053999,-87.657890403,"(41.966053999, -87.657890403)"
"10104",11416717,"JB396914","08/16/2018 07:45:00 PM","026XX W EASTWOOD AVE","0810","THEFT","OVER $500","STREET",FALSE,FALSE,"1911","019",47,4,"06",1157766,1930733,2018,"08/23/2018 04:00:50 PM",41.965689036,-87.695311438,"(41.965689036, -87.695311438)"
"10105",11320611,"JB270089","05/19/2018 01:36:00 PM","049XX W MONROE ST","0520","ASSAULT","AGGRAVATED:KNIFE/CUTTING INSTR","APARTMENT",FALSE,FALSE,"1533","015",28,25,"04A",1143646,1899212,2018,"05/26/2018 03:48:23 PM",41.879468992,-87.748019301,"(41.879468992, -87.748019301)"
"10106",11444120,"JB431457","09/11/2018 02:30:00 PM","005XX N SACRAMENTO BLVD","2820","OTHER OFFENSE","TELEPHONE THREAT","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,"1221","012",27,23,"26",1156163,1903528,2018,"09/18/2018 04:08:02 PM",41.891069066,-87.701941935,"(41.891069066, -87.701941935)"
"10107",11417454,"JB397726","08/17/2018 06:00:00 PM","002XX W 60TH PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK",FALSE,TRUE,"0711","007",20,68,"08B",1175477,1864847,2018,"08/24/2018 04:12:03 PM",41.784513412,-87.632171165,"(41.784513412, -87.632171165)"
"10108",11237471,"JB161198","02/22/2018 12:30:00 PM","048XX N LINCOLN AVE","0820","THEFT","$500 AND UNDER","DRUG STORE",FALSE,FALSE,"2031","020",47,4,"06",1159566,1931867,2018,"05/04/2018 03:51:04 PM",41.968763818,-87.688661831,"(41.968763818, -87.688661831)"
"10109",11465673,"JB460942","10/03/2018 01:33:00 AM","013XX S WABASH AVE","0820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,"0131","001",3,33,"06",1176976,1894313,2018,"11/15/2018 04:08:03 PM",41.865336883,-87.625785555,"(41.865336883, -87.625785555)"
"10110",11580777,"JC134173","01/01/2018 12:00:00 AM","060XX S PEORIA ST","1562","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE","RESIDENCE",FALSE,TRUE,"0712","007",16,68,"17",NA,NA,2018,"08/21/2019 04:18:43 PM",NA,NA,NA
"10111",11425216,"JB407718","08/25/2018 05:50:00 AM","011XX N CLARK ST","2027","NARCOTICS","POSS: CRACK","SIDEWALK",TRUE,FALSE,"1824","018",42,8,"18",1175324,1908199,2018,"09/01/2018 04:13:03 PM",41.903478069,-87.631433102,"(41.903478069, -87.631433102)"
"10112",11397848,"JB371406","07/29/2018 03:00:00 AM","040XX W CONGRESS PKWY","0320","ROBBERY","STRONGARM - NO WEAPON","STREET",FALSE,FALSE,"1132","011",24,26,"03",1149640,1897389,2018,"08/05/2018 03:55:07 PM",41.87435219,-87.726057418,"(41.87435219, -87.726057418)"
"10113",11420426,"JB401742","08/19/2018 10:00:00 PM","041XX W HIRSCH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,FALSE,"2534","025",37,23,"14",1148335,1908996,2018,"08/26/2018 04:00:33 PM",41.906228298,-87.730549462,"(41.906228298, -87.730549462)"
"10114",11441601,"JB429248","09/10/2018 01:00:00 AM","019XX W NORTH AVE","0820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,"1424","014",1,24,"06",1163279,1910668,2018,"09/17/2018 04:03:31 PM",41.910515099,-87.675607323,"(41.910515099, -87.675607323)"
"10115",11397062,"JB371655","07/28/2018 10:00:00 AM","060XX N HIAWATHA AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE-GARAGE",FALSE,FALSE,"1711","017",39,12,"05",1144768,1939686,2018,"08/04/2018 03:58:12 PM",41.99051237,-87.742875892,"(41.99051237, -87.742875892)"
"10116",11217895,"JB134239","01/29/2018 03:42:00 PM","076XX S BLACKSTONE AVE","0560","ASSAULT","SIMPLE","APARTMENT",TRUE,FALSE,"0411","004",5,43,"08A",1187528,1854726,2018,"05/04/2018 03:51:04 PM",41.756462354,-87.588309321,"(41.756462354, -87.588309321)"
"10117",11414968,"JB394849","08/14/2018 05:40:00 PM","045XX S RACINE AVE","0820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,"0925","009",11,61,"06",1169113,1874621,2018,"08/21/2018 04:05:53 PM",41.811474409,-87.655221419,"(41.811474409, -87.655221419)"
"10118",11455437,"JB447464","09/22/2018 11:00:00 PM","042XX W 55TH ST","0820","THEFT","$500 AND UNDER","VEHICLE NON-COMMERCIAL",FALSE,FALSE,"0815","008",23,62,"06",1149103,1867795,2018,"09/29/2018 03:59:11 PM",41.793152674,-87.728793744,"(41.793152674, -87.728793744)"
"10119",11481621,"JB480490","10/18/2018 02:00:00 PM","048XX W BELLE PLAINE AVE","1365","CRIMINAL TRESPASS","TO RESIDENCE","APARTMENT",FALSE,FALSE,"1624","016",45,15,"26",1143331,1926819,2018,"10/25/2018 04:16:26 PM",41.955231384,-87.748484658,"(41.955231384, -87.748484658)"
"10120",11473009,"JB470709","10/10/2018 05:45:00 PM","081XX S PRINCETON AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE",FALSE,TRUE,"0622","006",21,44,"08B",1175702,1850952,2018,"10/17/2018 04:24:56 PM",41.746378903,-87.631761752,"(41.746378903, -87.631761752)"
"10121",11376620,"JB344864","07/11/2018 09:00:00 AM","042XX W ADAMS ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,"1115","011",28,26,"14",1148096,1898672,2018,"07/18/2018 03:56:28 PM",41.877902727,-87.731693326,"(41.877902727, -87.731693326)"
"10122",11285152,"JB223707","04/14/2018 01:15:00 PM","032XX W NORTH AVE","1330","CRIMINAL TRESPASS","TO LAND","RESTAURANT",TRUE,FALSE,"1422","014",26,23,"26",1154264,1910446,2018,"05/04/2018 03:51:04 PM",41.910090832,-87.708731086,"(41.910090832, -87.708731086)"
"10123",11280954,"JB216864","04/08/2018 09:30:00 PM","064XX S CAMPBELL AVE","0820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,"0825","008",15,66,"06",1160814,1861901,2018,"05/04/2018 03:51:04 PM",41.776744723,-87.686013095,"(41.776744723, -87.686013095)"
"10124",11501085,"JB507578","11/07/2018 01:45:00 PM","115XX S YALE AVE","0460","BATTERY","SIMPLE","RESIDENCE",FALSE,FALSE,"0522","005",34,53,"08B",1176679,1828361,2018,"11/14/2018 04:11:48 PM",41.684364195,-87.628859121,"(41.684364195, -87.628859121)"
"10125",11330791,"JB284559","05/29/2018 08:00:00 AM","018XX W 95TH ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,"2213","022",19,72,"06",1165641,1841670,2018,"06/05/2018 03:53:03 PM",41.721126884,-87.668890173,"(41.721126884, -87.668890173)"
"10126",11388577,"JB360728","07/22/2018 05:35:00 PM","092XX S PRINCETON AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE PORCH/HALLWAY",FALSE,TRUE,"0634","006",21,49,"14",1176292,1843758,2018,"07/29/2018 03:54:54 PM",41.72662443,-87.629815348,"(41.72662443, -87.629815348)"
"10127",11194988,"JB104031","01/04/2018 12:00:00 AM","065XX S LOOMIS BLVD","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,FALSE,"0725","007",17,67,"14",1168119,1861409,2018,"05/04/2018 03:51:04 PM",41.775240601,-87.659247339,"(41.775240601, -87.659247339)"
"10128",11204194,"JB116347","01/14/2018 07:50:00 PM","008XX W 111TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,"2233","022",34,75,"07",1172854,1831241,2018,"05/04/2018 03:51:04 PM",41.692352348,-87.642776777,"(41.692352348, -87.642776777)"
"10129",11276037,"JB211683","04/04/2018 05:15:00 PM","066XX S DREXEL AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT",FALSE,FALSE,"0321","003",5,42,"05",1183367,1861187,2018,"05/04/2018 03:51:04 PM",41.774289841,-87.603357441,"(41.774289841, -87.603357441)"
"10130",11227345,"JB147243","01/20/2018 12:00:00 PM","022XX W LYNDALE ST","0820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,"1432","014",32,22,"06",1160947,1915076,2018,"05/04/2018 03:51:04 PM",41.922659718,-87.684051616,"(41.922659718, -87.684051616)"
"10131",11436547,"JB422430","09/04/2018 07:53:00 PM","012XX N MILWAUKEE AVE","1242","DECEPTIVE PRACTICE","COMPUTER FRAUD","BANK",FALSE,FALSE,"1433","014",2,24,"11",1165668,1908175,2018,"01/29/2019 04:12:06 PM",41.903623535,-87.666902214,"(41.903623535, -87.666902214)"
"10132",11538637,"JB557303","12/17/2018 12:45:00 PM","046XX S LAMON AVE","1305","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,"0814","008",22,56,"14",1144474,1873387,2018,"12/24/2018 04:07:53 PM",41.808586084,-87.745627875,"(41.808586084, -87.745627875)"
"10133",11332451,"JB283327","05/25/2018 07:00:00 PM","0000X W HUBBARD ST","0820","THEFT","$500 AND UNDER","RESTAURANT",FALSE,FALSE,"1831","018",42,8,"06",1176142,1903314,2018,"06/03/2018 03:49:37 PM",41.89005498,-87.628575838,"(41.89005498, -87.628575838)"
"10134",11360353,"JB321867","06/25/2018 03:00:00 AM","056XX W ADDISON ST","0460","BATTERY","SIMPLE","HOSPITAL BUILDING/GROUNDS",FALSE,FALSE,"1633","016",38,15,"08B",1138069,1923370,2018,"07/03/2018 03:53:07 PM",41.945863902,-87.767912706,"(41.945863902, -87.767912706)"
"10135",11480346,"JB480495","10/18/2018 02:45:00 PM","007XX N RIDGEWAY AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT",FALSE,FALSE,"1112","011",27,23,"05",1151256,1904605,2018,"10/25/2018 04:16:26 PM",41.894122134,-87.719934772,"(41.894122134, -87.719934772)"
"10136",11331895,"JB285115","03/13/2018 12:00:00 AM","034XX S LITUANICA AVE","0820","THEFT","$500 AND UNDER","OTHER",FALSE,FALSE,"0913","009",11,60,"06",1170874,1881844,2018,"06/02/2018 03:46:15 PM",41.831256714,-87.648551035,"(41.831256714, -87.648551035)"
"10137",11463760,"JB458420","10/01/2018 03:20:00 PM","039XX S MICHIGAN AVE","0560","ASSAULT","SIMPLE","HOTEL/MOTEL",FALSE,FALSE,"0213","002",3,38,"08A",1177806,1879008,2018,"10/08/2018 04:15:13 PM",41.823320055,-87.623203203,"(41.823320055, -87.623203203)"
"10138",11483590,"JB484948","10/22/2018 12:00:00 AM","088XX S COLFAX AVE","0820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,"0423","004",7,46,"06",1195025,1846891,2018,"10/29/2018 04:21:34 PM",41.734781039,-87.561092494,"(41.734781039, -87.561092494)"
"10139",11495637,"JB500426","11/02/2018 10:49:00 AM","090XX S MARSHFIELD AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","RESIDENCE PORCH/HALLWAY",TRUE,FALSE,"2221","022",21,73,"18",1166924,1844814,2018,"11/09/2018 04:14:25 PM",41.72972723,-87.664101268,"(41.72972723, -87.664101268)"
"10140",11526995,"JB542003","12/06/2018 05:08:00 AM","013XX W HASTINGS ST","1350","CRIMINAL TRESPASS","TO STATE SUP LAND","CHA APARTMENT",TRUE,FALSE,"1233","012",25,28,"26",1167644,1893851,2018,"12/13/2018 04:16:59 PM",41.864275065,-87.66005674,"(41.864275065, -87.66005674)"
"10141",11329182,"JB282503","05/28/2018 02:00:00 PM","104XX S CORLISS AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE",FALSE,TRUE,"0512","005",9,50,"26",1183421,1835966,2018,"06/04/2018 04:01:50 PM",41.705079382,-87.603943097,"(41.705079382, -87.603943097)"
"10142",11535628,"JB553636","12/14/2018 07:16:00 PM","102XX S HALSTED ST","0554","ASSAULT","AGG PO HANDS NO/MIN INJURY","STREET",TRUE,FALSE,"2232","022",34,73,"08A",1172782,1837045,2018,"12/21/2018 04:10:16 PM",41.708280992,-87.642870023,"(41.708280992, -87.642870023)"
"10143",11262971,"JB194850","03/21/2018 07:45:00 PM","032XX N HALSTED ST","0460","BATTERY","SIMPLE","SIDEWALK",FALSE,FALSE,"1924","019",44,6,"08B",1170360,1921560,2018,"05/04/2018 03:51:04 PM",41.940251326,-87.649275328,"(41.940251326, -87.649275328)"
"10144",11407441,"JB385062","08/07/2018 06:00:00 PM","034XX N ALBANY AVE","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","STREET",FALSE,FALSE,"1733","017",33,21,"07",1155109,1922739,2018,"08/14/2018 04:06:48 PM",41.943806859,-87.70529611,"(41.943806859, -87.70529611)"
"10145",11514133,"JB525074","11/22/2018 05:48:00 AM","062XX N FAIRFIELD AVE","0560","ASSAULT","SIMPLE","APARTMENT",FALSE,TRUE,"2413","024",50,2,"08A",1156870,1941285,2018,"11/29/2018 04:14:30 PM",41.994662503,-87.698318226,"(41.994662503, -87.698318226)"
"10146",11278761,"JB215395","04/07/2018 06:30:00 PM","013XX W FULTON ST","0820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,"1215","012",27,28,"06",1167263,1901987,2018,"05/04/2018 03:51:04 PM",41.886609082,-87.661221497,"(41.886609082, -87.661221497)"
"10147",11461353,"JB455230","09/28/2018 11:40:00 PM","102XX S PEORIA ST","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","RESIDENCE",FALSE,FALSE,"2232","022",34,73,"11",1172120,1836963,2018,"10/05/2018 03:59:12 PM",41.708070512,-87.645296705,"(41.708070512, -87.645296705)"
"10148",11522143,"JB535713","12/01/2018 08:28:00 AM","036XX N PULASKI RD","0460","BATTERY","SIMPLE","ALLEY",FALSE,FALSE,"1732","017",30,16,"08B",1149076,1924073,2018,"12/08/2018 04:15:33 PM",41.947586617,-87.72743611,"(41.947586617, -87.72743611)"
"10149",11220673,"JB138048","02/01/2018 08:21:00 PM","072XX S STONY ISLAND AVE","0495","BATTERY","AGGRAVATED OF A SENIOR CITIZEN","RESTAURANT",FALSE,FALSE,"0324","003",5,43,"04B",1188063,1857349,2018,"05/04/2018 03:51:04 PM",41.763647371,-87.586265199,"(41.763647371, -87.586265199)"
"10150",11285958,"JB224573","04/15/2018 07:55:00 AM","003XX S CICERO AVE","0420","BATTERY","AGGRAVATED:KNIFE/CUTTING INSTR","CTA BUS",TRUE,FALSE,"1533","015",24,25,"04B",1144455,1897775,2018,"05/04/2018 03:51:04 PM",41.87551051,-87.745084907,"(41.87551051, -87.745084907)"
"10151",11463263,"JB457774","09/27/2018 03:00:00 PM","062XX S LA SALLE ST","0820","THEFT","$500 AND UNDER","PARK PROPERTY",FALSE,FALSE,"0311","003",20,68,"06",1176372,1863666,2018,"10/04/2018 04:18:00 PM",41.78125255,-87.628925225,"(41.78125255, -87.628925225)"
"10152",11464278,"JB459121","10/01/2018 06:45:00 PM","010XX W LAKE ST","0820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,"1224","012",27,28,"06",1169574,1901628,2018,"10/08/2018 04:15:13 PM",41.885573978,-87.652745422,"(41.885573978, -87.652745422)"
"10153",11476678,"JB475810","10/14/2018 11:21:00 PM","024XX S SAWYER AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","SIDEWALK",TRUE,FALSE,"1024","010",12,30,"15",1155083,1887543,2018,"10/25/2018 04:10:05 PM",41.847226266,-87.706337051,"(41.847226266, -87.706337051)"
"10154",11516217,"JB527769","11/24/2018 07:42:00 PM","047XX S ASHLAND AVE","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","STREET",TRUE,FALSE,"0931","009",20,61,"24",1166467,1873388,2018,"12/01/2018 04:09:34 PM",41.808147803,-87.664961971,"(41.808147803, -87.664961971)"
"10155",11307555,"JB253592","05/07/2018 08:30:00 AM","002XX N MICHIGAN AVE","0870","THEFT","POCKET-PICKING","CTA TRAIN",FALSE,FALSE,"0114","001",42,32,"06",1177257,1901899,2018,"05/14/2018 03:52:59 PM",41.886146944,-87.624524028,"(41.886146944, -87.624524028)"
"10156",11374590,"JB342310","06/29/2018 03:11:00 PM","018XX N WOLCOTT AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE",FALSE,FALSE,"1434","014",32,22,"26",1163397,1912288,2018,"07/12/2018 03:53:20 PM",41.914958006,-87.675128165,"(41.914958006, -87.675128165)"
"10157",11338319,"JB294388","06/05/2018 05:05:00 PM","007XX S WESTERN AVE","0820","THEFT","$500 AND UNDER","RESIDENTIAL YARD (FRONT/BACK)",FALSE,FALSE,"1135","011",2,28,"06",1160500,1896818,2018,"06/12/2018 03:54:25 PM",41.872567547,-87.686200058,"(41.872567547, -87.686200058)"
"10158",11562197,"JC105520","12/10/2018 09:00:00 AM","001XX N HARBOR DR","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE",FALSE,FALSE,"0114","001",42,32,"11",1179643,1901697,2018,"01/17/2019 02:26:36 PM",41.885538232,-87.615768415,"(41.885538232, -87.615768415)"
"10159",11387162,"JB357587","06/13/2018 07:00:00 PM","019XX N ORCHARD ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,"1813","018",43,7,"14",1171307,1912951,2018,"07/25/2018 03:53:11 PM",41.916607055,-87.646048439,"(41.916607055, -87.646048439)"
"10160",11262813,"JB194510","03/21/2018 03:45:00 PM","012XX W 87TH ST","0460","BATTERY","SIMPLE","GAS STATION",TRUE,FALSE,"2222","022",21,71,"08B",1169761,1847097,2018,"05/04/2018 03:51:04 PM",41.735931109,-87.653642482,"(41.735931109, -87.653642482)"
"10161",11515335,"JB526613","11/21/2018 06:00:00 PM","061XX S EVANS AVE","0560","ASSAULT","SIMPLE","APARTMENT",FALSE,FALSE,"0313","003",20,42,"08A",1182279,1864406,2018,"11/28/2018 04:22:08 PM",41.783148351,-87.607246174,"(41.783148351, -87.607246174)"
"10162",11239393,"JB163630","02/24/2018 10:20:00 AM","034XX W HURON ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK",TRUE,FALSE,"1121","011",27,23,"18",1153384,1904455,2018,"05/04/2018 03:51:04 PM",41.893668506,-87.712123242,"(41.893668506, -87.712123242)"
"10163",11414597,"JB394299","08/14/2018 06:30:00 PM","028XX W ESTES AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,FALSE,"2411","024",50,2,"14",1156259,1946961,2018,"08/21/2018 04:05:53 PM",42.010250082,-87.700411429,"(42.010250082, -87.700411429)"
"10164",11242969,"JB168377","02/28/2018 09:41:00 AM","013XX S HARDING AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK",TRUE,FALSE,"1011","010",24,29,"18",1150260,1893552,2018,"05/04/2018 03:51:04 PM",41.863810959,-87.723881057,"(41.863810959, -87.723881057)"
"10165",11387148,"JB358644","07/21/2018 02:00:00 AM","062XX N MOZART ST","0460","BATTERY","SIMPLE","APARTMENT",TRUE,FALSE,"2413","024",50,2,"08B",1156208,1941302,2018,"07/28/2018 03:48:35 PM",41.994722597,-87.700752912,"(41.994722597, -87.700752912)"
"10166",11501368,"JB508072","11/07/2018 07:00:00 PM","023XX W HARRISON ST","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","OTHER",FALSE,FALSE,"1225","012",28,28,"26",1161046,1897315,2018,"11/14/2018 04:11:48 PM",41.873920047,-87.684181646,"(41.873920047, -87.684181646)"
"10167",11302564,"JB246816","02/26/2018 01:29:00 PM","005XX W OHARE ST","1206","DECEPTIVE PRACTICE","THEFT BY LESSEE,MOTOR VEH","AIRPORT PARKING LOT",FALSE,FALSE,"1654","016",41,76,"11",1106527,1935924,2018,"05/04/2018 03:51:04 PM",41.980826277,-87.883611316,"(41.980826277, -87.883611316)"
"10168",11200372,"JB110964","01/10/2018 11:40:00 AM","026XX W DEVON AVE","031A","ROBBERY","ARMED: HANDGUN","SMALL RETAIL STORE",FALSE,FALSE,"2413","024",50,2,"03",1157603,1942373,2018,"05/04/2018 03:51:04 PM",41.997633071,-87.695592102,"(41.997633071, -87.695592102)"
"10169",11436217,"JB421871","09/04/2018 02:00:00 PM","0000X E MONROE ST","0460","BATTERY","SIMPLE","SIDEWALK",FALSE,FALSE,"0112","001",42,32,"08B",1177101,1899953,2018,"09/11/2018 04:02:09 PM",41.880810549,-87.625155859,"(41.880810549, -87.625155859)"
"10170",11303887,"JB248741","05/03/2018 10:00:00 AM","060XX S MAJOR AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE",FALSE,TRUE,"0812","008",13,64,"08B",1139430,1863953,2018,"05/10/2018 03:48:24 PM",41.78279074,-87.764357516,"(41.78279074, -87.764357516)"
"10171",11446950,"JB436552","09/15/2018 02:42:00 AM","011XX N CLARK ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","STREET",FALSE,FALSE,"1824","018",42,8,"11",1175324,1908199,2018,"09/22/2018 04:01:14 PM",41.903478069,-87.631433102,"(41.903478069, -87.631433102)"
"10172",11405642,"JB382651","08/06/2018 10:37:00 PM","087XX S ESSEX AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","OTHER",FALSE,FALSE,"0423","004",7,46,"26",1194324,1847568,2018,"08/13/2018 03:59:05 PM",41.736656017,-87.563638425,"(41.736656017, -87.563638425)"
"10173",11360564,"JB323970","06/26/2018 05:30:00 PM","044XX N ASHLAND AVE","0820","THEFT","$500 AND UNDER","RESIDENCE-GARAGE",FALSE,FALSE,"1912","019",47,3,"06",1164856,1929534,2018,"07/03/2018 03:55:36 PM",41.962251097,-87.669277187,"(41.962251097, -87.669277187)"
"10174",11533651,"JB550945","12/12/2018 09:55:00 PM","035XX W FRANKLIN BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT",FALSE,TRUE,"1123","011",27,23,"08B",1152722,1903106,2018,"12/19/2018 04:20:33 PM",41.889979842,-87.714590283,"(41.889979842, -87.714590283)"
"10175",11385675,"JB356833","06/28/2018 12:00:00 PM","008XX N MICHIGAN AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","OTHER",FALSE,FALSE,"1833","018",42,8,"11",1177338,1906181,2018,"07/22/2018 03:55:43 PM",41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
